timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1778855458041,1169,06 execTestLastQuestionConfirmation,200,OK,Thread Group 1-91,text,true,,12863,1597,38,38,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,1029,0,0
1778855458781,564,00 getLoginPage,200,OK,Thread Group 1-121,text,true,,9201,463,39,39,http://192.168.27.1/tcexam/public/code/,7,0,1
1778855458781,7,00 getLoginPage-0,301,Moved Permanently,Thread Group 1-121,text,true,,623,302,39,39,http://192.168.27.1/tcexam/public/code,7,0,1
1778855458788,557,00 getLoginPage-1,200,OK,Thread Group 1-121,text,true,,8578,161,39,39,http://192.168.27.1/tcexam/public/code/,557,0,0
1778855458169,1192,05 execTestLoop,200,OK,Thread Group 1-108,text,true,,12874,1588,39,39,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,1090,0,0
1778855457999,1376,05 execTestLoop,200,OK,Thread Group 1-112,text,true,,12951,1557,39,39,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,1295,0,0
1778855458885,495,03 showTestInfo,200,OK,Thread Group 1-116,text,true,,9585,415,39,39,http://192.168.27.1/tcexam/public/code/tce_test_start.php?testid=16,436,0,0
1778855458625,959,09 showTestList,200,OK,Thread Group 1-87,text,true,,10994,384,39,39,http://192.168.27.1/tcexam/public/code/index.php,901,0,0
1778855458114,1500,01 doLogin,200,OK,Thread Group 1-119,text,true,,11958,1217,39,39,http://192.168.27.1/tcexam/public/code/index.php,506,0,0
1778855458114,506,01 doLogin-0,302,Found,Thread Group 1-119,text,true,,964,981,39,39,http://192.168.27.1/tcexam/public/code/index.php,506,0,0
1778855458620,994,01 doLogin-1,200,OK,Thread Group 1-119,text,true,,10994,236,39,39,http://192.168.27.1/tcexam/public/code/index.php,950,0,0
1778855458477,1152,05 execTestLoop,200,OK,Thread Group 1-97,text,true,,12856,1536,39,39,http://192.168.27.1/tcexam/public/code/tce_test_execute.php,1061,0,0
1778855458664,991,09 showTestList,200,OK,Thread Group 1-86,text,true,,10994,398,39,39,http://192.168.27.1/tcexam/public/code/index.php,940,0,0
