timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,Latency
1777261313938,3916,2. Soal Bergambar,200,OK,Thread Group 1-62,true,3641
1777261315189,2765,0. Open Login,200,OK,Thread Group 1-55,true,2765
1777261312738,5253,1. Login TCExam,200,OK,Thread Group 1-52,true,2761
1777261312604,5526,1. Login TCExam,200,OK,Thread Group 1-20,true,2610
1777261312764,5394,1. Login TCExam,200,OK,Thread Group 1-70,true,2585
1777261315781,2409,0. Open Login,200,OK,Thread Group 1-13,true,2409
1777261314404,3792,2. Soal Bergambar,200,OK,Thread Group 1-38,true,3401
1777261314829,3414,2. Soal Bergambar,200,OK,Thread Group 1-53,true,3202
1777261315717,2545,0. Open Login,200,OK,Thread Group 1-10,true,2545
1777261314242,4174,2. Soal Bergambar,200,OK,Thread Group 1-16,true,3785
1777261313248,5181,1. Login TCExam,200,OK,Thread Group 1-7,true,2601
1777261315778,2652,0. Open Login,200,OK,Thread Group 1-31,true,2652
1777261314869,3572,2. Soal Bergambar,200,OK,Thread Group 1-1,true,3217
1777261313224,5257,1. Login TCExam,200,OK,Thread Group 1-19,true,2714
1777261314726,3738,2. Soal Bergambar,200,OK,Thread Group 1-45,true,3511
1777261313376,5085,1. Login TCExam,200,OK,Thread Group 1-27,true,2411
1777261313583,5175,1. Login TCExam,200,OK,Thread Group 1-9,true,2315
1777261316033,2762,0. Open Login,200,OK,Thread Group 1-18,true,2762
1777261316196,2611,0. Open Login,200,OK,Thread Group 1-61,true,2611
1777261313069,5812,1. Login TCExam,200,OK,Thread Group 1-46,true,2889
1777261314106,4876,1. Login TCExam,200,OK,Thread Group 1-71,true,2716
1777261314897,4114,2. Soal Bergambar,200,OK,Thread Group 1-37,true,3860
1777261314668,4347,2. Soal Bergambar,200,OK,Thread Group 1-3,true,4020
1777261314024,5025,1. Login TCExam,200,OK,Thread Group 1-33,true,2543
1777261316524,2650,0. Open Login,200,OK,Thread Group 1-8,true,2650
1777261314000,5265,1. Login TCExam,200,OK,Thread Group 1-43,true,2325
1777261316503,2806,0. Open Login,200,OK,Thread Group 1-17,true,2806
1777261316838,2474,0. Open Login,200,OK,Thread Group 1-58,true,2474
1777261316824,2492,0. Open Login,200,OK,Thread Group 1-65,true,2492
1777261317004,2418,0. Open Login,200,OK,Thread Group 1-42,true,2418
1777261316940,2497,0. Open Login,200,OK,Thread Group 1-2,true,2497
1777261315727,3726,2. Soal Bergambar,200,OK,Thread Group 1-26,true,3520
1777261316004,3467,2. Soal Bergambar,200,OK,Thread Group 1-69,true,3245
1777261315803,3678,2. Soal Bergambar,200,OK,Thread Group 1-47,true,3468
1777261314447,5109,1. Login TCExam,200,OK,Thread Group 1-49,true,2839
1777261315644,3921,2. Soal Bergambar,200,OK,Thread Group 1-21,true,3641
1777261315817,3752,2. Soal Bergambar,200,OK,Thread Group 1-34,true,3462
1777261314837,4737,1. Login TCExam,200,OK,Thread Group 1-41,true,2562
1777261314369,5235,1. Login TCExam,200,OK,Thread Group 1-12,true,2852
1777261315940,3697,2. Soal Bergambar,200,OK,Thread Group 1-68,true,3455
1777261316015,3656,2. Soal Bergambar,200,OK,Thread Group 1-40,true,3455
1777261316192,3507,2. Soal Bergambar,200,OK,Thread Group 1-6,true,3242
1777261314331,5370,1. Login TCExam,200,OK,Thread Group 1-72,true,2843
1777261317408,2338,0. Open Login,200,OK,Thread Group 1-66,true,2338
1777261314321,5436,1. Login TCExam,200,OK,Thread Group 1-63,true,2695
